Date,MaxTemp,MinTemp,sunshine_duration,Rainfall,precipitation_probability_max,wind_speed_10m_max,Evapotranspiration,SoilMoisture_NASA,GW_Extraction_Rate,GW_Availability,Land_Forest_Cover,Land_BuiltUp_Area,Land_Fallow,SoilMoisture_Actual,AvgTemp
2024-06-05,44.6,31.5,44517.76,0.0,45,11.9,7.44,,100.7695183,2414.96,0.68,62.59,5.44,,38.05
2024-06-06,42.1,28.3,45666.79,0.0,55,14.9,7.41,,100.7695183,2414.96,0.68,62.59,5.44,,35.2
2024-06-07,42.1,28.3,45668.88,0.0,55,12.4,7.52,,100.7695183,2414.96,0.68,62.59,5.44,,35.2
2024-06-08,41.6,29.5,45670.59,0.0,0,13.0,8.17,,100.7695183,2414.96,0.68,62.59,5.44,,35.55
2024-06-09,42.3,29.3,45755.06,0.0,0,12.7,8.02,,100.7695183,2414.96,0.68,62.59,5.44,,35.8
2024-06-10,43.8,28.7,45730.75,0.0,0,13.8,7.84,,100.7695183,2414.96,0.68,62.59,5.44,,36.25
2024-06-11,44.5,30.1,45385.91,0.0,0,11.8,7.7,,100.7695183,2414.96,0.68,62.59,5.44,,37.3
2024-06-12,45.0,30.8,45673.62,0.0,0,12.9,7.47,,100.7695183,2414.96,0.68,62.59,5.44,,37.9
2024-06-13,45.0,30.8,44668.28,0.0,0,12.5,7.61,,100.7695183,2414.96,0.68,62.59,5.44,,37.9
2024-06-14,44.7,33.0,45099.1,0.0,0,14.8,8.7,,100.7695183,2414.96,0.68,62.59,5.44,,38.85
2024-06-15,45.2,32.6,43879.02,0.0,0,14.8,8.65,,100.7695183,2414.96,0.68,62.59,5.44,,38.900000000000006
2024-06-16,45.4,33.2,45384.71,0.0,0,13.9,8.65,,100.7695183,2414.96,0.68,62.59,5.44,,39.3
2024-06-17,46.2,33.1,45097.81,0.0,0,14.3,8.76,,100.7695183,2414.96,0.68,62.59,5.44,,39.650000000000006
2024-06-18,44.8,34.0,43955.64,0.0,0,16.0,8.48,,100.7695183,2414.96,0.68,62.59,5.44,,39.4
2024-06-19,43.5,34.2,44811.07,0.0,71,12.1,7.92,,100.7695183,2414.96,0.68,62.59,5.44,,38.85
2024-06-20,39.2,29.6,45094.52,0.0,84,15.7,6.21,,100.7695183,2414.96,0.68,62.59,5.44,,34.400000000000006
2024-06-21,38.1,30.0,44242.46,0.0,52,14.8,5.79,,100.7695183,2414.96,0.68,62.59,5.44,,34.05
2024-06-22,39.1,29.1,43200.0,0.0,19,6.2,5.32,,100.7695183,2414.96,0.68,62.59,5.44,,34.1
2024-06-23,38.6,29.9,43586.89,0.0,77,10.4,6.01,,100.7695183,2414.96,0.68,62.59,5.44,,34.25
2024-06-24,37.7,29.8,26304.36,0.0,61,9.4,4.72,,100.7695183,2414.96,0.68,62.59,5.44,,33.75
2024-06-25,38.1,29.3,44663.66,0.0,77,6.4,5.37,,100.7695183,2414.96,0.68,62.59,5.44,,33.7
2024-06-26,35.6,29.9,25885.85,0.0,97,11.1,4.4,,100.7695183,2414.96,0.68,62.59,5.44,,32.75
2024-06-27,32.4,27.4,3667.59,0.0,55,11.4,2.51,,100.7695183,2414.96,0.68,62.59,5.44,,29.9
